departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,06/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,RIVERA,41615000,SIN EMPLEO DE ARMAS,24/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,SAN FRANCISCO,86755000,SIN EMPLEO DE ARMAS,24/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FOMEQUE,25279000,SIN EMPLEO DE ARMAS,26/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YOTOCO,76890000,SIN EMPLEO DE ARMAS,26/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,LURUACO,8421005,SIN EMPLEO DE ARMAS,01/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,RIONEGRO,5615000,SIN EMPLEO DE ARMAS,23/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,TUTAZA,15839000,SIN EMPLEO DE ARMAS,27/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,IPIALES,52356000,SIN EMPLEO DE ARMAS,26/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRA,15176000,SIN EMPLEO DE ARMAS,28/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACIAS,50006000,SIN EMPLEO DE ARMAS,23/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,BALBOA,19075000,SIN EMPLEO DE ARMAS,09/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTERIA (CT),23001000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,TUNJA (CT),15001000,SIN EMPLEO DE ARMAS,23/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,NECOCLI,5490000,SIN EMPLEO DE ARMAS,11/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,01/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,ARMENIA (CT),63001000,SIN EMPLEO DE ARMAS,01/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRA,15176000,SIN EMPLEO DE ARMAS,26/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,30/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638000,SIN EMPLEO DE ARMAS,10/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SANTA ROSA DE OSOS,5686000,SIN EMPLEO DE ARMAS,25/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,22/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GIRARDOTA,5308000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GARZON,41298000,SIN EMPLEO DE ARMAS,01/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524000,SIN EMPLEO DE ARMAS,01/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638000,SIN EMPLEO DE ARMAS,30/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,30/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,EL SANTUARIO,5697000,SIN EMPLEO DE ARMAS,21/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,26/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,SIN EMPLEO DE ARMAS,22/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081000,SIN EMPLEO DE ARMAS,05/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TIMBIO,19807000,SIN EMPLEO DE ARMAS,26/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,25/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,28/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CALDAS,15131000,SIN EMPLEO DE ARMAS,04/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,CHINU,23182000,SIN EMPLEO DE ARMAS,01/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,JERICO,5368000,SIN EMPLEO DE ARMAS,07/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,17/10/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,RETIRO,5607000,SIN EMPLEO DE ARMAS,03/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO CONCORDIA,50450000,SIN EMPLEO DE ARMAS,10/02/2025,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,SAN CARLOS,23678000,SIN EMPLEO DE ARMAS,05/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MOMIL,23464000,SIN EMPLEO DE ARMAS,12/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,VENECIA,5861000,SIN EMPLEO DE ARMAS,22/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUE (CT),73001000,SIN EMPLEO DE ARMAS,21/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MOMIL,23464000,SIN EMPLEO DE ARMAS,08/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001005,SIN EMPLEO DE ARMAS,11/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,VENTAQUEMADA,15861000,SIN EMPLEO DE ARMAS,07/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001005,SIN EMPLEO DE ARMAS,19/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MELGAR,73449000,SIN EMPLEO DE ARMAS,03/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETA,FLORENCIA (CT),18001000,SIN EMPLEO DE ARMAS,26/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,MAJAGUAL,70429000,SIN EMPLEO DE ARMAS,05/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANI,20228010,SIN EMPLEO DE ARMAS,05/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NATAGA,41483000,SIN EMPLEO DE ARMAS,24/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,PALESTINA,17524000,SIN EMPLEO DE ARMAS,04/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA,BOGOTA D.C. (CT),11001000,SIN EMPLEO DE ARMAS,02/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,COMBITA,15204000,SIN EMPLEO DE ARMAS,23/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CAUCASIA,5154000,SIN EMPLEO DE ARMAS,23/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CAUCASIA,5154000,SIN EMPLEO DE ARMAS,22/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PIEDECUESTA,68547000,SIN EMPLEO DE ARMAS,20/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560000,SIN EMPLEO DE ARMAS,03/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190000,SIN EMPLEO DE ARMAS,08/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
PUTUMAYO,PUERTO ASIS,86568000,SIN EMPLEO DE ARMAS,22/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,DUITAMA,15238000,SIN EMPLEO DE ARMAS,23/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,HOBO,41349000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461000,SIN EMPLEO DE ARMAS,09/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217000,SIN EMPLEO DE ARMAS,23/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,MURILLO,73461000,SIN EMPLEO DE ARMAS,18/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CHIRIGUANA,20178000,SIN EMPLEO DE ARMAS,04/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GIRARDOTA,5308000,SIN EMPLEO DE ARMAS,14/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETA,FLORENCIA (CT),18001000,SIN EMPLEO DE ARMAS,02/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,08/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,NUNCHIA,85225000,SIN EMPLEO DE ARMAS,11/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,10/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARACATACA,47053000,SIN EMPLEO DE ARMAS,03/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010000,SIN EMPLEO DE ARMAS,04/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,08/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,CONTADERO,52210000,SIN EMPLEO DE ARMAS,08/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,CIRCASIA,63190000,SIN EMPLEO DE ARMAS,06/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYAN (CT),19001000,SIN EMPLEO DE ARMAS,27/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,RONDON,15621000,SIN EMPLEO DE ARMAS,11/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GIGANTE,41306000,SIN EMPLEO DE ARMAS,26/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,13/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,EL CARMEN DE BOLIVAR,13244000,SIN EMPLEO DE ARMAS,25/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SANTA LUCIA,8675000,SIN EMPLEO DE ARMAS,08/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,BUENAVISTA,23079000,SIN EMPLEO DE ARMAS,16/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,CIENAGA DE ORO,23189000,SIN EMPLEO DE ARMAS,09/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRA,15176000,SIN EMPLEO DE ARMAS,05/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LIBANO,73411000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GARZON,41298000,SIN EMPLEO DE ARMAS,10/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,IPIALES,52356000,SIN EMPLEO DE ARMAS,14/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,RAMIRIQUI,15599000,SIN EMPLEO DE ARMAS,11/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN (CT),5001000,SIN EMPLEO DE ARMAS,04/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,13/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,08/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,12/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,NATAGAIMA,73483000,SIN EMPLEO DE ARMAS,25/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,ZAMBRANO,13894000,SIN EMPLEO DE ARMAS,01/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITAN,50568000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MOMPOS,13468000,SIN EMPLEO DE ARMAS,01/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SAN ROQUE,5670000,SIN EMPLEO DE ARMAS,17/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,SIN EMPLEO DE ARMAS,14/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799000,SIN EMPLEO DE ARMAS,29/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799000,SIN EMPLEO DE ARMAS,05/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,SAN AGUSTIN,41668000,SIN EMPLEO DE ARMAS,27/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ALPUJARRA,73024000,SIN EMPLEO DE ARMAS,03/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,13/10/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,25/10/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TIMBIO,19807000,SIN EMPLEO DE ARMAS,07/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799000,SIN EMPLEO DE ARMAS,14/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,29/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,SIN EMPLEO DE ARMAS,19/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ORTEGA,73504000,SIN EMPLEO DE ARMAS,17/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATIA,19532000,SIN EMPLEO DE ARMAS,27/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATIA,19532000,SIN EMPLEO DE ARMAS,30/10/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,HATO COROZAL,85125000,SIN EMPLEO DE ARMAS,15/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,EL CASTILLO,50251000,SIN EMPLEO DE ARMAS,23/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PURIFICACION,73585000,SIN EMPLEO DE ARMAS,23/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PURIFICACION,73585000,SIN EMPLEO DE ARMAS,20/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTIN CODAZZI,20013000,SIN EMPLEO DE ARMAS,04/02/2025,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,MESETAS,50330000,SIN EMPLEO DE ARMAS,07/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PRADO,73563000,SIN EMPLEO DE ARMAS,08/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,OICATA,15500000,SIN EMPLEO DE ARMAS,16/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010000,SIN EMPLEO DE ARMAS,25/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,LA DORADA,17380000,SIN EMPLEO DE ARMAS,04/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,ASTREA,20032000,SIN EMPLEO DE ARMAS,30/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,LA DORADA,17380000,SIN EMPLEO DE ARMAS,28/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,CALOTO,19142000,SIN EMPLEO DE ARMAS,07/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MANI,85139000,SIN EMPLEO DE ARMAS,29/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,OROCUE,85230000,SIN EMPLEO DE ARMAS,16/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,OROCUE,85230000,SIN EMPLEO DE ARMAS,01/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SILVIA,19743000,SIN EMPLEO DE ARMAS,22/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTERIA (CT),23001000,SIN EMPLEO DE ARMAS,20/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LOPEZ,50573000,SIN EMPLEO DE ARMAS,27/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTERIA (CT),23001000,SIN EMPLEO DE ARMAS,13/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,03/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYAN (CT),19001000,SIN EMPLEO DE ARMAS,30/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,MORROA,70473000,SIN EMPLEO DE ARMAS,18/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARINO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,19/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,MONTERIA (CT),23001000,SIN EMPLEO DE ARMAS,19/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITAN,50568000,SIN EMPLEO DE ARMAS,08/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN DE BETULIA,70702000,SIN EMPLEO DE ARMAS,21/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621006,SIN EMPLEO DE ARMAS,08/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PESCA,15542000,SIN EMPLEO DE ARMAS,20/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,YONDO,5893000,SIN EMPLEO DE ARMAS,21/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,AIPE,41016000,SIN EMPLEO DE ARMAS,18/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETA,EL DONCELLO,18247000,SIN EMPLEO DE ARMAS,25/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NATAGA,41483000,SIN EMPLEO DE ARMAS,17/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,22/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETA,FLORENCIA (CT),18001000,SIN EMPLEO DE ARMAS,24/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CORDOBA,PLANETA RICA,23555000,SIN EMPLEO DE ARMAS,25/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,SIN EMPLEO DE ARMAS,13/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,SIN EMPLEO DE ARMAS,15/10/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,SAN LUIS DE PALENQUE,85325000,SIN EMPLEO DE ARMAS,23/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TIMANA,41807000,SIN EMPLEO DE ARMAS,18/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SALAMINA,47675000,SIN EMPLEO DE ARMAS,02/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SALAMINA,47675000,SIN EMPLEO DE ARMAS,08/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,SIN EMPLEO DE ARMAS,12/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO (CT),70001000,SIN EMPLEO DE ARMAS,22/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,20/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,RIVERA,41615000,SIN EMPLEO DE ARMAS,28/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,LA CEJA,5376000,SIN EMPLEO DE ARMAS,21/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTIN CODAZZI,20013000,SIN EMPLEO DE ARMAS,05/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,LA CEJA,5376000,SIN EMPLEO DE ARMAS,13/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,23/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,LA CEJA,5376000,SIN EMPLEO DE ARMAS,14/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555000,SIN EMPLEO DE ARMAS,09/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,18/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CAREPA,5147000,SIN EMPLEO DE ARMAS,21/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRA,15176000,SIN EMPLEO DE ARMAS,28/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA,BOGOTA D.C. (CT),11001000,SIN EMPLEO DE ARMAS,24/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,SIN EMPLEO DE ARMAS,15/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,28/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,08/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,23/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,10/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,01/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,07/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,03/12/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUIPILE,25596000,SIN EMPLEO DE ARMAS,12/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SANTIAGO DE TOLU,70820000,SIN EMPLEO DE ARMAS,21/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,CANDELARIA,8141000,SIN EMPLEO DE ARMAS,30/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,27/11/2015,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CALAMAR,13140000,SIN EMPLEO DE ARMAS,27/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CALAMAR,13140000,SIN EMPLEO DE ARMAS,06/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250000,SIN EMPLEO DE ARMAS,29/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PALERMO,41524000,SIN EMPLEO DE ARMAS,30/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,SIN EMPLEO DE ARMAS,23/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,AQUITANIA,15047000,SIN EMPLEO DE ARMAS,31/12/2015,FEMENINO,ADOLESCENTES,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190000,SIN EMPLEO DE ARMAS,23/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SANTIAGO DE TOLU,70820000,SIN EMPLEO DE ARMAS,16/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANAGRANDE,8634000,SIN EMPLEO DE ARMAS,12/11/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011000,SIN EMPLEO DE ARMAS,16/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA (CT),66001000,SIN EMPLEO DE ARMAS,28/12/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190000,SIN EMPLEO DE ARMAS,11/10/2015,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA,BOGOTA D.C. (CT),11001000,SIN EMPLEO DE ARMAS,01/01/2016,MASCULINO,ADULTOS,HURTO ABIGEATO,1
